source,make,model,year,price,mileage,location,listing_date,link_to_buyer,link_to_image
autotrader,Honda,Civic,2014,14995,130056,SMITHS FALLS,2024-03-10,https://www.autotrader.ca/a/honda/civic%20sedan/smiths%20falls/ontario/5_60181002_20181122002311837/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Mercedes-Benz,A-Class,2020,28821,41801,TORONTO,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/a-class/toronto/ontario/5_59908918_on20080430102916422/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=335_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Mazda,Mazda6,2018,20999,41363,MAPLE,2024-03-10,https://www.autotrader.ca/a/mazda/mazda6/maple/ontario/5_61323209_20121029112932273/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=336_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Acura,MDX,2020,37388,68918,VAUGHAN,2024-03-10,https://www.autotrader.ca/a/acura/mdx/vaughan/ontario/5_61493648_20100503122444710/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=337_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Lincoln,Nautilus,2019,28910,97507,OAKVILLE,2024-03-10,https://www.autotrader.ca/a/lincoln/nautilus/oakville/ontario/5_61676864_on20080116103513781/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=338_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Volkswagen,Golf,2022,35441,32511,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/volkswagen/golf%20gti/mississauga/ontario/5_61537742_20100518061857102/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=339_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Kia,Sorento,2019,22995,57087,TORONTO,2024-03-10,https://www.autotrader.ca/a/kia/sorento/toronto/ontario/5_61506084_on20080312091228828/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=340_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Volkswagen,Tiguan,2013,8998,188365,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/volkswagen/tiguan/mississauga/ontario/5_61654824_on20071219110425914/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=341_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Land Rover,Range Rover,2016,31880,153661,TORONTO,2024-03-10,https://www.autotrader.ca/a/land%20rover/range%20rover/toronto/ontario/5_60155762_on20071012141532742/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=342_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Hyundai,Veloster,2022,29900,44285,RICHMOND HILL,2024-03-10,https://www.autotrader.ca/a/hyundai/veloster%20n/richmond%20hill/ontario/5_59929212_20180501201647723/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=343_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Mercedes-Benz,CLA,2021,39985,31412,RICHMOND HILL,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/cla/richmond%20hill/ontario/5_60270003_20171129143030312/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=344_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Acura,ILX,2021,29725,39308,PICKERING,2024-03-10,https://www.autotrader.ca/a/acura/ilx/pickering/ontario/5_61130826_on20081124094103812/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=345_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1022/2540/08d8bd6a-d9f2-43f0-b6de-c2266f97a848_overlay.jpg-180x135
autotrader,Kia,Forte,2021,18289,91448,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/kia/forte/mississauga/ontario/5_61462050_on20070809180017101/?showcpo=ShowCpo&ncse=no&ursrc=ts&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Audi,Q3,2021,33995,43826,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/audi/q3/mississauga/ontario/5_60109059_on20080331102336047/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=1&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Cadillac,XT4,2019,30488,65300,TORONTO,2024-03-10,https://www.autotrader.ca/a/cadillac/xt4/toronto/ontario/5_61184851_on20080611094525059/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=2&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Porsche,Taycan,2020,122342,42958,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/porsche/taycan/north%20york/ontario/5_59552028_20111115101047209/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=4&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Nissan,Versa,2017,8288,184801,TORONTO,2024-03-10,https://www.autotrader.ca/a/nissan/versa%20note/toronto/ontario/5_60990667_on20080611094525059/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=6&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Mercedes-Benz,GLC,2020,56700,45670,YORK,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/glc/york/ontario/19_12772040_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=7&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Audi,Q3,2016,19980,92496,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/audi/q3/north%20york/ontario/5_59888863_20111122164021627/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=8&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Mercedes-Benz,C-Class,2015,20950,80833,NEWMARKET,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/c-class/newmarket/ontario/5_61704148_on20080811142122191/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=346_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Honda,Accord,2018,24958,118242,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/honda/accord%20sedan/mississauga/ontario/5_61675471_on20070730112013555/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=347_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Dodge,Charger,2017,75699,14210,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/dodge/charger/north%20york/ontario/5_60342732_20111115101047209/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=348_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,BMW,3 Series,2018,21988,114503,THORNHILL,2024-03-10,https://www.autotrader.ca/a/bmw/3%20series/thornhill/ontario/5_61048805_on20090112102238078/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=349_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Kia,Stinger,2023,47846,16535,BOMANVILLE,2024-03-10,https://www.autotrader.ca/a/kia/stinger/bomanville/ontario/5_59343939_20210323201945249/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,BMW,X1,2023,49808,1518,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/bmw/x1/mississauga/ontario/5_61355197_20220301184636345/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=350_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Mercedes-Benz,GLB,2021,48000,43471,TORONTO,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/glb/toronto/ontario/5_60816007_20221129055346357/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=351_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,BMW,Is,2014,9995,177801,BRAMPTON,2024-03-10,https://www.autotrader.ca/a/bmw/3%20series/brampton/ontario/5_61316536_on20070704162436900/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=352_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Porsche,Taycan,2020,98700,33400,OAKVILLE,2024-03-10,https://www.autotrader.ca/a/porsche/taycan/oakville/ontario/5_61269672_20110304063946741/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=353_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Land Rover,Range Rover,2020,38879,69735,THORNHILL,2024-03-10,https://www.autotrader.ca/a/land%20rover/range%20rover%20evoque/thornhill/ontario/5_60626289_on20090112102238078/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=354_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Subaru,BRZ,2013,14990,97887,ONLINE ONLY,2024-03-10,https://www.autotrader.ca/a/subaru/brz/toronto/ontario/5_61003453_20190930123640743/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=355_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Chrysler,300,2022,36988,17704,THORNHILL,2024-03-10,https://www.autotrader.ca/a/chrysler/300/thornhill/ontario/5_60850906_on20090112102238078/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=356_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Audi,S4,2023,61490,16871,TORONTO,2024-03-10,https://www.autotrader.ca/a/audi/s4/toronto/ontario/5_60034708_20210205193029230/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=357_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Volvo,V90,2022,68989,18644,OAKVILLE,2024-03-10,https://www.autotrader.ca/a/volvo/v90/oakville/ontario/5_60790440_20190812183458006/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=358_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Ram,Ram 2500 Crew Cab,2022,64688,24456,VAUGHAN,2024-03-10,https://www.autotrader.ca/a/ram/2500/vaughan/ontario/5_61550095_20120201162852525/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Volvo,S90,2023,55995,12513,TORONTO,2024-03-10,https://www.autotrader.ca/a/volvo/s90/toronto/ontario/5_61492722_on20080915094302220/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=359_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Porsche,Panamera,2013,32500,81845,TORONTO,2024-03-10,https://www.autotrader.ca/a/porsche/panamera/toronto/ontario/5_60945672_20210415175000450/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=360_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/1608/4436/bf49a13a-536b-42fb-bf04-883be8fddf5a.jpg-180x135
autotrader,Jaguar,F-Pace,2020,44000,62063,AJAX,2024-03-10,https://www.autotrader.ca/a/jaguar/f-pace/ajax/ontario/5_57343178_20230113194208762/?showcpo=ShowCpo&ncse=no&ursrc=ts&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Acura,RDX,2022,44995,35771,ETOBICOKE,2024-03-10,https://www.autotrader.ca/a/acura/rdx/etobicoke/ontario/5_61416717_on20070924095137494/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=1&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Porsche,Macan,2019,49317,64378,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/porsche/macan/north%20york/ontario/5_60457333_20111115101047209/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=2&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Lexus,ES,2020,47500,26741,RICHMOND HILL,2024-03-10,https://www.autotrader.ca/a/lexus/es/richmond%20hill/ontario/5_61614166_20181206204751508/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=3&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Hyundai,Sonata,2019,26748,78644,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/hyundai/sonata/north%20york/ontario/5_59763137_20180927170031173/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=4&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Mercedes-Benz,G,2017,229000,25600,STOUFFVILLE,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/g-class/stouffville/ontario/19_12785003_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=5&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Mercedes-Benz,C-Class,2020,51999,72000,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/c-class/north%20york/ontario/19_12775271_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=6&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,BMW,X5,2019,49898,63351,VAUGHAN,2024-03-10,https://www.autotrader.ca/a/bmw/x5/vaughan/ontario/5_61124553_20151120114639071/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=7&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Land Rover,Range Rover,2013,17985,172000,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/land%20rover/range%20rover%20sport/north%20york/ontario/5_60808348_20220530170813627/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=361_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Audi,Q3,2021,33995,43826,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/audi/q3/mississauga/ontario/5_60109059_on20080331102336047/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=362_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Audi,A4,2020,27998,69724,TORONTO,2024-03-10,https://www.autotrader.ca/a/audi/a4/toronto/ontario/5_58744078_on20071012141532742/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=363_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Audi,S5,2022,61990,14113,TORONTO,2024-03-10,https://www.autotrader.ca/a/audi/s5/toronto/ontario/5_60476318_20210205193029230/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=364_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Land Rover,Discovery,2020,51900,47850,RICHMOND HILL,2024-03-10,https://www.autotrader.ca/a/land%20rover/discovery/richmond%20hill/ontario/5_61593078_20181206204751508/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Honda,Accord,2016,15497,211839,BRAMPTON,2024-03-10,https://www.autotrader.ca/a/honda/accord/brampton/ontario/5_61635170_on20070924102414963/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=365_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,BMW,X6,2021,71980,57225,THORNHILL,2024-03-10,https://www.autotrader.ca/a/bmw/x6/thornhill/ontario/5_60329608_on20080211122206054/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=366_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Volkswagen,Atlas,2021,39988,26338,MARKHAM,2024-03-10,https://www.autotrader.ca/a/volkswagen/atlas%20cross%20sport/markham/ontario/5_60908927_on20080317092124390/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=367_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Acura,MDX,2022,45795,39379,MARKHAM,2024-03-10,https://www.autotrader.ca/a/acura/mdx/markham/ontario/5_61645572_on20090316093722913/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=368_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Honda,Odyssey,2017,24477,149754,SCARBOROUGH,2024-03-10,https://www.autotrader.ca/a/honda/odyssey/scarborough/ontario/5_60739136_20231127132117525/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=369_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,BMW,X2,2020,34870,76138,THORNHILL,2024-03-10,https://www.autotrader.ca/a/bmw/x2/thornhill/ontario/5_60531153_on20090112102238078/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=370_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Ram,,2022,62995,17102,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/ram/1500/mississauga/ontario/5_58819363_on20080116103533937/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=371_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Porsche,Taycan,2020,87996,77447,MARKHAM,2024-03-10,https://www.autotrader.ca/a/porsche/taycan/markham/ontario/5_60734027_on20080225102417656/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=372_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Lexus,IS,2018,30718,71521,NEWMARKET,2024-03-10,https://www.autotrader.ca/a/lexus/is/newmarket/ontario/5_61522699_on20070704162130775/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=373_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Mercedes-Benz,C-Class,2023,71164,2369,INNISFIL,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/c-class/innisfil/ontario/5_59963502_on20070827092348894/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Toyota,RAV4,2021,44988,47899,TORONTO,2024-03-10,https://www.autotrader.ca/a/toyota/rav4%20prime/toronto/ontario/5_61505741_20120113132146388/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=374_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Audi,A5,2022,48500,24243,OAKVILLE,2024-03-10,https://www.autotrader.ca/a/audi/a5/oakville/ontario/5_61484837_20240212184129742/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=375_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202402/0700/5752/314a40ca-2626-420d-8a4d-e7e902f0ac14.jpg-180x135
autotrader,Ram,,2023,67995,7798,AJAX,2024-03-10,https://www.autotrader.ca/a/ram/1500/ajax/ontario/5_58449724_20221220154107962/?showcpo=ShowCpo&ncse=no&ursrc=ts&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Honda,Accord,2019,24998,109031,MISSISSAUGA,2024-03-10,https://www.autotrader.ca/a/honda/accord/mississauga/ontario/5_61422985_on20071219110425914/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=1&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Subaru,Impreza,2019,21990,38938,TORONTO,2024-03-10,https://www.autotrader.ca/a/subaru/impreza/toronto/ontario/5_60774661_20130613104346670/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=2&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Lincoln,MKX,2018,26488,124851,TORONTO,2024-03-10,https://www.autotrader.ca/a/lincoln/mkx/toronto/ontario/5_61319409_on20080611094525059/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=3&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Nissan,Rogue,2017,19000,92100,WOODBRIDGE,2024-03-10,https://www.autotrader.ca/a/nissan/rogue/woodbridge/ontario/19_12786024_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=4&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Porsche,Cayenne,2016,45985,118904,NORTH YORK,2024-03-10,https://www.autotrader.ca/a/porsche/cayenne/north%20york/ontario/5_58669361_20210405203514869/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=5&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Mercedes-Benz,GLA,2019,34888,28098,TORONTO,2024-03-10,https://www.autotrader.ca/a/mercedes-benz/gla/toronto/ontario/5_60702611_20220214200854433/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=6&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Kia,Sorento,2017,17595,109212,TORONTO,2024-03-10,https://www.autotrader.ca/a/kia/sorento/toronto/ontario/5_61691780_on20080324092400320/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=7&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Audi,Q5,2023,57994,13656,THORNHILL,2024-03-10,https://www.autotrader.ca/a/audi/q5/thornhill/ontario/5_61124962_on20090112102238078/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=376_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Mitsubishi,Outlander,2023,37998,4132,BRAMPTON,2024-03-10,https://www.autotrader.ca/a/mitsubishi/outlander/brampton/ontario/5_61381211_on20070924101858369/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=377_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
autotrader,Lexus,RX,2022,46888,13900,TORONTO,2024-03-10,https://www.autotrader.ca/a/lexus/rx/toronto/ontario/5_61486263_20120113132146388/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=378_15_62894&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0718/1727/d1109f29-da7f-4a1e-84cb-10c2901ab09e.jpg-180x135
